HigherSeed,HigherSeedID,HigherSeedNum,LowerSeed,LowerSeedID,LowerSeedNum,Predictions,T1_OffRating,T2_OffRating,T1_DefRating,T2_DefRating,T1_tempo,T2_tempo,T1_fgEff,T2_fgEff,T1_ftRate,T2_ftRate,T1_wab,T2_wab,T1_talent,T2_talent,T1_sos,T2_sos,T1_Threepg,T2_Threepg,T1_FTPG,T2_FTPG,T1_PDiffPG,T2_PDiffPG,T1_effHeight,T2_effHeight,T1_var,T2_var,T1_threesShare,T2_threesShare,T1_recentPom,T2_recentPom,offRatingDiff,defRatingDiff,talentDiff,sosDiff,fgEffDiff,ftRateDiff,wabDiff,threepgDiff,ftpgDiff,pDiffpgDiff,tempoDiff,effHeightDiff,varDiff,threesShareDiff,recentPomDiff,offRating_x_tempo,talent_x_sos,defRating_x_tempo,Seed_Diff,T1_seed,T2_seed,historic_upset
Vanderbilt,1435,5,South Florida,1378,11,,7.0,61.0,31.0,40.0,68.8,71.5,55.5968301139178,51.1508325171401,38.6825160970778,41.2340842311459,7.3,-0.26,35.964,30.828,37.121,18.197,9.5,9.53125,18.558823529411764,20.09375,11.147058823529411,10.6875,79.921,79.722,79.921,79.722,43.6,43.8,-3.0,-16.0,-54.0,-9.0,5.135999999999999,18.924000000000003,4.445997596777694,-2.5515681340680985,7.56,-0.03125,-1.5349264705882355,0.45955882352941124,-2.700000000000003,0.19900000000001228,0.19900000000001228,-0.19999999999999574,13.0,145.80000000000015,97.193664,24.300000000000026,-6,5,11,0
VCU,1433,11,South Florida,1378,11,,46.0,61.0,60.0,40.0,68.5,71.5,54.1992696922274,51.1508325171401,44.0271257172666,41.2340842311459,1.7,-0.26,21.117,30.828,19.63,18.197,9.323529411764707,9.53125,18.764705882352942,20.09375,10.088235294117647,10.6875,80.893,79.722,80.893,79.722,43.8,43.8,0.0,-16.0,-15.0,20.0,-9.710999999999999,1.4329999999999998,3.048437175087301,2.7930414861207,1.96,-0.2077205882352935,-1.329044117647058,-0.5992647058823533,-3.0,1.1710000000000065,1.1710000000000065,0.0,16.0,45.0,-13.915862999999996,-60.0,0,11,11,0
Villanova,1437,8,South Florida,1378,11,,41.0,61.0,35.0,40.0,65.2,71.5,53.7133891213389,51.1508325171401,31.2761506276151,41.2340842311459,3.9,-0.26,63.75,30.828,30.123,18.197,9.625,9.53125,12.96875,20.09375,6.375,10.6875,80.705,79.722,80.705,79.722,45.7,43.8,5.0,-16.0,-20.0,-5.0,32.922,11.926000000000002,2.5625566041987966,-9.957933603530801,4.16,0.09375,-7.125,-4.3125,-6.299999999999997,0.9830000000000041,0.9830000000000041,1.9000000000000057,21.0,125.99999999999994,392.62777200000005,31.499999999999986,-3,8,11,0
Virginia,1438,3,South Florida,1378,11,,27.0,61.0,16.0,40.0,65.7,71.5,54.6426835196889,51.1508325171401,33.0578512396694,41.2340842311459,7.8,-0.26,53.814,30.828,30.582,18.197,10.117647058823529,9.53125,14.529411764705882,20.09375,12.235294117647058,10.6875,82.109,79.722,82.109,79.722,46.5,43.8,-2.0,-16.0,-34.0,-24.0,22.986,12.385000000000002,3.491851002548799,-8.176232991476503,8.06,0.586397058823529,-5.564338235294118,1.547794117647058,-5.799999999999997,2.3870000000000005,2.3870000000000005,2.700000000000003,14.0,197.1999999999999,284.68161000000003,139.19999999999993,-8,3,11,0
Wisconsin,1458,5,South Florida,1378,11,,11.0,61.0,51.0,40.0,68.7,71.5,54.4634377967711,51.1508325171401,31.9088319088319,41.2340842311459,5.4,-0.26,38.623,30.828,38.176,18.197,11.764705882352942,9.53125,15.529411764705882,20.09375,7.088235294117647,10.6875,82.484,79.722,82.484,79.722,52.6,43.8,-18.0,-16.0,-50.0,11.0,7.794999999999998,19.979000000000003,3.3126052796310006,-9.325252322314,5.66,2.233455882352942,-4.564338235294118,-3.5992647058823533,-2.799999999999997,2.7620000000000005,2.7620000000000005,8.800000000000004,-2.0,139.99999999999986,155.736305,-30.79999999999997,-6,5,11,0
South Florida,1378,11,Wright St,1460,14,,61.0,117.0,40.0,193.0,71.5,67.2,51.1508325171401,54.4212218649518,41.2340842311459,37.9957127545552,-0.26,-6.6,30.828,0.2,18.197,9.832,9.53125,7.09375,20.09375,16.5,10.6875,4.5625,79.722,79.547,79.722,79.547,43.8,33.7,-16.0,1.0,-56.0,-153.0,30.628,8.364999999999998,-3.270389347811694,3.2383714765907,6.34,2.4375,3.59375,6.125,4.299999999999997,0.17499999999999716,0.17499999999999716,10.099999999999994,-17.0,-240.79999999999984,256.20321999999993,-657.8999999999995,-3,11,14,0
St John's,1385,5,St Louis,1387,9,,44.0,51.0,12.0,42.0,69.6,71.0,51.0033444816054,59.7477666841829,41.9015766841854,34.6820809248555,7.3,1.9,70.084,21.913,31.162,15.895,6.911764705882353,10.875,18.764705882352942,15.34375,11.588235294117647,15.75,80.478,80.111,80.478,80.111,33.8,45.1,0.0,16.0,-7.0,-30.0,48.17100000000001,15.267,-8.744422202577496,7.219495759329902,5.4,-3.9632352941176467,3.420955882352942,-4.161764705882353,-1.4000000000000057,0.3669999999999902,0.3669999999999902,-11.300000000000004,-16.0,9.80000000000004,735.4266570000001,42.00000000000017,-4,5,9,0
St John's,1385,5,St Mary's CA,1388,7,,44.0,43.0,12.0,19.0,69.6,65.2,51.0033444816054,53.0039303761931,41.9015766841854,35.8787198203257,7.3,4.0,70.084,36.989,31.162,22.727,6.911764705882353,8.0,18.764705882352942,16.70967741935484,11.588235294117647,12.32258064516129,80.478,82.369,80.478,82.369,33.8,36.1,0.0,-8.0,1.0,-7.0,33.095000000000006,8.434999999999999,-2.0005858945876938,6.022856863859701,3.3,-1.0882352941176467,2.055028462998102,-0.7343453510436433,4.3999999999999915,-1.8910000000000053,-1.8910000000000053,-2.3000000000000043,8.0,4.3999999999999915,279.156325,-30.79999999999994,-2,5,7,0
St John's,1385,5,TCU,1395,9,,44.0,81.0,12.0,22.0,69.6,67.7,51.0033444816054,50.9,41.9015766841854,38.7,7.3,2.4,70.084,50.351,31.162,33.811,6.911764705882353,7.393939393939394,18.764705882352942,16.606060606060606,11.588235294117647,6.242424242424242,80.478,79.205,80.478,79.205,33.8,36.9,0.0,-11.0,-37.0,-10.0,19.733000000000004,-2.649000000000001,0.10334448160540433,3.2015766841853974,4.9,-0.48217468805704033,2.1586452762923365,5.3458110516934045,1.8999999999999915,1.2729999999999961,1.2729999999999961,-3.1000000000000014,11.0,-70.29999999999968,-52.27271700000003,-18.999999999999915,-4,5,9,0
St John's,1385,5,Tennessee,1397,6,,44.0,37.0,12.0,15.0,69.6,65.0,51.0033444816054,51.5617253346554,41.9015766841854,38.7208725830441,7.3,4.1,70.084,59.748,31.162,38.555,6.911764705882353,6.484848484848484,18.764705882352942,16.424242424242426,11.588235294117647,10.090909090909092,80.478,82.266,80.478,82.266,33.8,31.7,0.0,-2.0,7.0,-3.0,10.336000000000006,-7.393000000000001,-0.5583808530499965,3.180704101141302,3.2,0.42691622103386884,2.3404634581105164,1.497326203208555,4.599999999999994,-1.788000000000011,-1.788000000000011,2.099999999999998,2.0,32.19999999999996,-76.41404800000005,-13.799999999999983,-1,5,6,0
St John's,1385,5,Tennessee St,1398,15,,44.0,173.0,12.0,212.0,69.6,70.2,51.0033444816054,50.1111111111111,41.9015766841854,33.5,7.3,-5.7,70.084,3.291,31.162,8.742,6.911764705882353,6.413793103448276,18.764705882352942,15.862068965517242,11.588235294117647,4.137931034482759,80.478,79.55,80.478,79.55,33.8,30.7,0.0,-65.0,-129.0,-200.0,66.793,22.419999999999998,0.8922333704943028,8.4015766841854,13.0,0.49797160243407745,2.9026369168357,7.450304259634888,-0.6000000000000085,0.9279999999999973,0.9279999999999973,3.099999999999998,65.0,77.4000000000011,1497.49906,120.0000000000017,-10,5,15,0
St John's,1385,5,Texas,1400,11,,44.0,13.0,12.0,112.0,69.6,66.9,51.0033444816054,54.2202347680268,41.9015766841854,46.1710452766909,7.3,-0.21,70.084,55.968,31.162,37.671,6.911764705882353,7.290322580645161,18.764705882352942,20.06451612903226,11.588235294117647,5.870967741935484,80.478,81.402,80.478,81.402,33.8,36.2,0.0,3.0,31.0,-100.0,14.116,-6.509,-3.216890286421396,-4.269468592505497,7.51,-0.3785578747628078,-1.2998102466793178,5.717267552182163,2.6999999999999886,-0.9240000000000066,-0.9240000000000066,-2.4000000000000057,-3.0,83.69999999999965,-91.881044,-269.99999999999886,-6,5,11,0
St John's,1385,5,Texas A&M,1401,10,,44.0,49.0,12.0,41.0,69.6,70.5,51.0033444816054,54.1888619854722,41.9015766841854,37.3849878934625,7.3,1.6,70.084,29.541,31.162,32.472,6.911764705882353,10.8125,18.764705882352942,17.78125,11.588235294117647,8.15625,80.478,80.342,80.478,80.342,33.8,46.3,0.0,6.0,-5.0,-29.0,40.543000000000006,-1.3100000000000023,-3.185517503866798,4.516588790722899,5.699999999999999,-3.9007352941176467,0.983455882352942,3.4319852941176467,-0.9000000000000057,0.13599999999999568,0.13599999999999568,-12.5,-6.0,4.500000000000028,-53.1113300000001,26.100000000000165,-5,5,10,0
St John's,1385,5,Texas Tech,1403,5,,44.0,12.0,12.0,33.0,69.6,66.2,51.0033444816054,56.1955965181772,41.9015766841854,27.0865335381464,7.3,5.0,70.084,41.675,31.162,40.139,6.911764705882353,11.53125,18.764705882352942,11.8125,11.588235294117647,7.78125,80.478,79.481,80.478,79.481,33.8,48.0,0.0,-1.0,32.0,-21.0,28.409000000000006,-8.977000000000004,-5.192252036571794,14.815043146038999,2.3,-4.619485294117647,6.952205882352942,3.8069852941176467,3.3999999999999915,0.9969999999999999,0.9969999999999999,-14.200000000000003,1.0,108.79999999999973,-255.02759300000017,-71.39999999999982,0,5,5,0
St John's,1385,5,Troy,1407,13,,44.0,141.0,12.0,166.0,69.6,64.9,51.0033444816054,51.8827326519634,41.9015766841854,36.3098440021517,7.3,-6.2,70.084,0.2,31.162,11.323,6.911764705882353,9.064516129032258,18.764705882352942,16.06451612903226,11.588235294117647,3.806451612903226,80.478,80.428,80.478,80.428,33.8,45.6,0.0,19.0,-97.0,-154.0,69.884,19.839,-0.8793881703579984,5.591732682033701,13.5,-2.1527514231499048,2.7001897533206822,7.781783681214421,4.699999999999989,0.04999999999999716,0.04999999999999716,-11.800000000000004,-19.0,-455.8999999999989,1386.428676,-723.7999999999982,-8,5,13,0
St John's,1385,5,UCF,1416,10,,44.0,40.0,12.0,101.0,69.6,69.2,51.0033444816054,52.8259791769955,41.9015766841854,30.8378780366881,7.3,2.1,70.084,42.096,31.162,33.921,6.911764705882353,7.84375,18.764705882352942,14.375,11.588235294117647,2.5,80.478,82.08,80.478,82.08,33.8,34.4,0.0,4.0,4.0,-89.0,27.988000000000007,-2.7590000000000003,-1.8226346953901,11.0636986474973,5.199999999999999,-0.9319852941176467,4.389705882352942,9.088235294117647,0.3999999999999915,-1.6020000000000039,-1.6020000000000039,-0.6000000000000014,-4.0,1.599999999999966,-77.21889200000003,-35.59999999999924,-5,5,10,0
St John's,1385,5,UCLA,1417,7,,44.0,22.0,12.0,53.0,69.6,64.6,51.0033444816054,53.9314516129032,41.9015766841854,33.0645161290323,7.3,3.6,70.084,70.281,31.162,36.27,6.911764705882353,8.0,18.764705882352942,14.794117647058824,11.588235294117647,6.735294117647059,80.478,81.299,80.478,81.299,33.8,35.9,0.0,-12.0,22.0,-41.0,-0.19700000000000273,-5.108000000000004,-2.9281071312978,8.837060555153101,3.6999999999999997,-1.0882352941176467,3.9705882352941178,4.852941176470588,5.0,-0.8210000000000122,-0.8210000000000122,-2.1000000000000014,12.0,110.0,1.0062760000000148,-205.0,-2,5,7,0
St John's,1385,5,UMBC,1420,16,,44.0,183.0,12.0,192.0,69.6,66.2,51.0033444816054,53.9279385705848,41.9015766841854,33.7861783815712,7.3,-5.1,70.084,7.798,31.162,7.273,6.911764705882353,7.866666666666666,18.764705882352942,14.566666666666666,11.588235294117647,7.466666666666667,80.478,79.569,80.478,79.569,33.8,38.8,0.0,-75.0,-139.0,-180.0,62.286,23.889,-2.924594088979397,8.115398302614203,12.399999999999999,-0.954901960784313,4.198039215686276,4.12156862745098,3.3999999999999915,0.9089999999999918,0.9089999999999918,-5.0,75.0,-472.59999999999883,1487.950254,-611.9999999999984,-11,5,16,0
St John's,1385,5,Utah St,1429,9,,44.0,28.0,12.0,45.0,69.6,67.7,51.0033444816054,56.5988523735003,41.9015766841854,38.7063119457486,7.3,4.0,70.084,26.458,31.162,23.033,6.911764705882353,8.303030303030303,18.764705882352942,15.878787878787879,11.588235294117647,10.848484848484848,80.478,80.956,80.478,80.956,33.8,40.7,0.0,4.0,16.0,-33.0,43.626000000000005,8.128999999999998,-5.595507891894897,3.195264738436798,3.3,-1.3912655971479495,2.885918003565063,0.739750445632799,1.8999999999999915,-0.47800000000000864,-0.47800000000000864,-6.900000000000006,-4.0,30.399999999999864,354.63575399999996,-62.69999999999972,-4,5,9,0
Vanderbilt,1435,5,St John's,1385,5,,7.0,44.0,31.0,12.0,68.8,69.6,55.5968301139178,51.0033444816054,38.6825160970778,41.9015766841854,7.3,7.3,35.964,70.084,37.121,31.162,9.5,6.911764705882353,18.558823529411764,18.764705882352942,11.147058823529411,11.588235294117647,79.921,80.478,79.921,80.478,43.6,33.8,-3.0,0.0,-37.0,19.0,-34.120000000000005,5.959000000000003,4.593485632312394,-3.219060587107599,0.0,2.5882352941176467,-0.20588235294117752,-0.4411764705882355,-0.7999999999999972,-0.556999999999988,-0.556999999999988,9.800000000000004,-3.0,29.599999999999895,-203.32108000000014,-15.199999999999946,0,5,5,0
St John's,1385,5,VCU,1433,11,,44.0,46.0,12.0,60.0,69.6,68.5,51.0033444816054,54.1992696922274,41.9015766841854,44.0271257172666,7.3,1.7,70.084,21.117,31.162,19.63,6.911764705882353,9.323529411764707,18.764705882352942,18.764705882352942,11.588235294117647,10.088235294117647,80.478,80.893,80.478,80.893,33.8,43.8,0.0,0.0,-2.0,-48.0,48.967,11.532,-3.1959252106220006,-2.1255490330811995,5.6,-2.4117647058823533,0.0,1.5,1.0999999999999943,-0.41500000000000625,-0.41500000000000625,-10.0,0.0,-2.1999999999999886,564.687444,-52.79999999999973,-6,5,11,0
St John's,1385,5,Villanova,1437,8,,44.0,41.0,12.0,35.0,69.6,65.2,51.0033444816054,53.7133891213389,41.9015766841854,31.2761506276151,7.3,3.9,70.084,63.75,31.162,30.123,6.911764705882353,9.625,18.764705882352942,12.96875,11.588235294117647,6.375,80.478,80.705,80.478,80.705,33.8,45.7,0.0,5.0,3.0,-23.0,6.334000000000003,1.038999999999998,-2.7100446397334963,10.625426056570301,3.4,-2.7132352941176467,5.795955882352942,5.213235294117647,4.3999999999999915,-0.22700000000000387,-0.22700000000000387,-11.900000000000006,-5.0,13.199999999999974,6.58102599999999,-101.1999999999998,-3,5,8,0
Virginia,1438,3,St John's,1385,5,,27.0,44.0,16.0,12.0,65.7,69.6,54.6426835196889,51.0033444816054,33.0578512396694,41.9015766841854,7.8,7.3,53.814,70.084,30.582,31.162,10.117647058823529,6.911764705882353,14.529411764705882,18.764705882352942,12.235294117647058,11.588235294117647,82.109,80.478,82.109,80.478,46.5,33.8,-2.0,0.0,-17.0,4.0,-16.270000000000003,-0.5799999999999983,3.6393390380834987,-8.843725444516004,0.5,3.2058823529411757,-4.23529411764706,0.6470588235294112,-3.8999999999999915,1.6310000000000002,1.6310000000000002,12.700000000000003,-2.0,66.29999999999986,9.436599999999974,-15.599999999999966,-2,3,5,0
St John's,1385,5,Wisconsin,1458,5,,44.0,11.0,12.0,51.0,69.6,68.7,51.0033444816054,54.4634377967711,41.9015766841854,31.9088319088319,7.3,5.4,70.084,38.623,31.162,38.176,6.911764705882353,11.764705882352942,18.764705882352942,15.529411764705882,11.588235294117647,7.088235294117647,80.478,82.484,80.478,82.484,33.8,52.6,0.0,-18.0,33.0,-39.0,31.461000000000006,-7.014000000000003,-3.4600933151657003,9.9927447753535,1.8999999999999995,-4.852941176470589,3.2352941176470598,4.5,0.8999999999999915,-2.0060000000000002,-2.0060000000000002,-18.800000000000004,18.0,29.69999999999972,-220.66745400000013,-35.09999999999967,0,5,5,0
St John's,1385,5,Wright St,1460,14,,44.0,117.0,12.0,193.0,69.6,67.2,51.0033444816054,54.4212218649518,41.9015766841854,37.9957127545552,7.3,-6.6,70.084,0.2,31.162,9.832,6.911764705882353,7.09375,18.764705882352942,16.5,11.588235294117647,4.5625,80.478,79.547,80.478,79.547,33.8,33.7,0.0,1.0,-73.0,-181.0,69.884,21.33,-3.4178773833463936,3.9058639296302005,13.899999999999999,-0.18198529411764675,2.264705882352942,7.025735294117647,2.3999999999999915,0.9309999999999974,0.9309999999999974,0.09999999999999432,-1.0,-175.19999999999936,1490.62572,-434.39999999999844,-9,5,14,0
St Mary's CA,1388,7,St Louis,1387,9,,43.0,51.0,19.0,42.0,65.2,71.0,53.0039303761931,59.7477666841829,35.8787198203257,34.6820809248555,4.0,1.9,36.989,21.913,22.727,15.895,8.0,10.875,16.70967741935484,15.34375,12.32258064516129,15.75,82.369,80.111,82.369,80.111,36.1,45.1,-8.0,16.0,-8.0,-23.0,15.075999999999997,6.832000000000001,-6.7438363079898025,1.1966388954702012,2.1,-2.875,1.3659274193548399,-3.42741935483871,-5.799999999999997,2.2579999999999956,2.2579999999999956,-9.0,-24.0,46.39999999999998,102.99923199999999,133.39999999999992,-2,7,9,0
TCU,1395,9,St Louis,1387,9,,81.0,51.0,22.0,42.0,67.7,71.0,50.9,59.7477666841829,38.7,34.6820809248555,2.4,1.9,50.351,21.913,33.811,15.895,7.393939393939394,10.875,16.606060606060606,15.34375,6.242424242424242,15.75,79.205,80.111,79.205,80.111,36.9,45.1,-11.0,16.0,30.0,-20.0,28.438,17.916,-8.8477666841829,4.017919075144505,0.5,-3.4810606060606064,1.2623106060606055,-9.507575757575758,-3.299999999999997,-0.9060000000000059,-0.9060000000000059,-8.200000000000003,-27.0,-98.99999999999991,509.495208,65.99999999999994,0,9,9,0
Tennessee,1397,6,St Louis,1387,9,,37.0,51.0,15.0,42.0,65.0,71.0,51.5617253346554,59.7477666841829,38.7208725830441,34.6820809248555,4.1,1.9,59.748,21.913,38.555,15.895,6.484848484848484,10.875,16.424242424242426,15.34375,10.090909090909092,15.75,82.266,80.111,82.266,80.111,31.7,45.1,-2.0,16.0,-14.0,-27.0,37.834999999999994,22.66,-8.1860413495275,4.0387916581886,2.1999999999999997,-4.390151515151516,1.0804924242424256,-5.659090909090908,-6.0,2.155000000000001,2.155000000000001,-13.400000000000002,-18.0,84.0,857.3410999999999,162.0,-3,6,9,0
St Louis,1387,9,Tennessee St,1398,15,,51.0,173.0,42.0,212.0,71.0,70.2,59.7477666841829,50.1111111111111,34.6820809248555,33.5,1.9,-5.7,21.913,3.291,15.895,8.742,10.875,6.413793103448276,15.34375,15.862068965517242,15.75,4.137931034482759,80.111,79.55,80.111,79.55,45.1,30.7,16.0,-65.0,-122.0,-170.0,18.622,7.152999999999999,9.636655573071799,1.182080924855498,7.6,4.461206896551724,-0.518318965517242,11.612068965517242,0.7999999999999972,0.561000000000007,0.561000000000007,14.400000000000002,81.0,-97.59999999999965,133.20316599999998,-135.99999999999952,-6,9,15,0
St Louis,1387,9,Texas,1400,11,,51.0,13.0,42.0,112.0,71.0,66.9,59.7477666841829,54.2202347680268,34.6820809248555,46.1710452766909,1.9,-0.21,21.913,55.968,15.895,37.671,10.875,7.290322580645161,15.34375,20.06451612903226,15.75,5.870967741935484,80.111,81.402,80.111,81.402,45.1,36.2,16.0,3.0,38.0,-70.0,-34.05500000000001,-21.776,5.5275319161561,-11.4889643518354,2.11,3.584677419354839,-4.72076612903226,9.879032258064516,4.099999999999994,-1.2909999999999968,-1.2909999999999968,8.899999999999999,13.0,155.79999999999978,741.5816800000001,-286.9999999999996,-2,9,11,0
St Louis,1387,9,Texas A&M,1401,10,,51.0,49.0,42.0,41.0,71.0,70.5,59.7477666841829,54.1888619854722,34.6820809248555,37.3849878934625,1.9,1.6,21.913,29.541,15.895,32.472,10.875,10.8125,15.34375,17.78125,15.75,8.15625,80.111,80.342,80.111,80.342,45.1,46.3,16.0,6.0,2.0,1.0,-7.628,-16.577,5.558904698710698,-2.702906968607003,0.2999999999999998,0.0625,-2.4375,7.59375,0.5,-0.23099999999999454,-0.23099999999999454,-1.1999999999999957,10.0,1.0,126.44935600000001,0.5,-1,9,10,0
Texas Tech,1403,5,St Louis,1387,9,,12.0,51.0,33.0,42.0,66.2,71.0,56.1955965181772,59.7477666841829,27.0865335381464,34.6820809248555,5.0,1.9,41.675,21.913,40.139,15.895,11.53125,10.875,11.8125,15.34375,7.78125,15.75,79.481,80.111,79.481,80.111,48.0,45.1,-1.0,16.0,-39.0,-9.0,19.761999999999997,24.244000000000003,-3.552170166005702,-7.595547386709097,3.1,0.65625,-3.53125,-7.96875,-4.799999999999997,-0.6300000000000097,-0.6300000000000097,2.8999999999999986,-17.0,187.19999999999987,479.10992799999997,43.199999999999974,-4,5,9,0
St Louis,1387,9,Troy,1407,13,,51.0,141.0,42.0,166.0,71.0,64.9,59.7477666841829,51.8827326519634,34.6820809248555,36.3098440021517,1.9,-6.2,21.913,0.2,15.895,11.323,10.875,9.064516129032258,15.34375,16.06451612903226,15.75,3.806451612903226,80.111,80.428,80.111,80.428,45.1,45.6,16.0,19.0,-90.0,-124.0,21.713,4.571999999999999,7.865034032219498,-1.6277630772962013,8.1,1.810483870967742,-0.7207661290322598,11.943548387096774,6.099999999999994,-0.31699999999999307,-0.31699999999999307,-0.5,-3.0,-548.9999999999995,99.271836,-756.3999999999993,-4,9,13,0
St Louis,1387,9,UCF,1416,10,,51.0,40.0,42.0,101.0,71.0,69.2,59.7477666841829,52.8259791769955,34.6820809248555,30.8378780366881,1.9,2.1,21.913,42.096,15.895,33.921,10.875,7.84375,15.34375,14.375,15.75,2.5,80.111,82.08,80.111,82.08,45.1,34.4,16.0,4.0,11.0,-59.0,-20.182999999999996,-18.026,6.921787507187396,3.8442028881673984,-0.20000000000000018,3.03125,0.96875,13.25,1.7999999999999972,-1.968999999999994,-1.968999999999994,10.700000000000003,12.0,19.79999999999997,363.81875799999995,-106.19999999999983,-1,9,10,0
UCLA,1417,7,St Louis,1387,9,,22.0,51.0,53.0,42.0,64.6,71.0,53.9314516129032,59.7477666841829,33.0645161290323,34.6820809248555,3.6,1.9,70.281,21.913,36.27,15.895,8.0,10.875,14.794117647058824,15.34375,6.735294117647059,15.75,81.299,80.111,81.299,80.111,35.9,45.1,-12.0,16.0,-29.0,11.0,48.36800000000001,20.375000000000004,-5.816315071279696,-1.6175647958231991,1.7000000000000002,-2.875,-0.5496323529411757,-9.014705882352942,-6.400000000000006,1.1880000000000024,1.1880000000000024,-9.200000000000003,-28.0,185.60000000000016,985.4980000000004,-70.40000000000006,-2,7,9,0
St Louis,1387,9,UMBC,1420,16,,51.0,183.0,42.0,192.0,71.0,66.2,59.7477666841829,53.9279385705848,34.6820809248555,33.7861783815712,1.9,-5.1,21.913,7.798,15.895,7.273,10.875,7.866666666666666,15.34375,14.566666666666666,15.75,7.466666666666667,80.111,79.569,80.111,79.569,45.1,38.8,16.0,-75.0,-132.0,-150.0,14.115,8.622,5.819828113598099,0.8959025432843006,7.0,3.0083333333333337,0.7770833333333336,8.283333333333333,4.799999999999997,0.5420000000000016,0.5420000000000016,6.300000000000004,91.0,-633.5999999999997,121.69953,-719.9999999999995,-7,9,16,0
Utah St,1429,9,St Louis,1387,9,,28.0,51.0,45.0,42.0,67.7,71.0,56.5988523735003,59.7477666841829,38.7063119457486,34.6820809248555,4.0,1.9,26.458,21.913,23.033,15.895,8.303030303030303,10.875,15.878787878787879,15.34375,10.848484848484848,15.75,80.956,80.111,80.956,80.111,40.7,45.1,4.0,16.0,-23.0,3.0,4.544999999999998,7.138000000000002,-3.148914310682599,4.0242310208931045,2.1,-2.5719696969696972,0.5350378787878789,-4.901515151515152,-3.299999999999997,0.8449999999999989,0.8449999999999989,-4.399999999999999,-12.0,75.89999999999993,32.442209999999996,-9.899999999999991,0,9,9,0
Vanderbilt,1435,5,St Louis,1387,9,,7.0,51.0,31.0,42.0,68.8,71.0,55.5968301139178,59.7477666841829,38.6825160970778,34.6820809248555,7.3,1.9,35.964,21.913,37.121,15.895,9.5,10.875,18.558823529411764,15.34375,11.147058823529411,15.75,79.921,80.111,79.921,80.111,43.6,45.1,-3.0,16.0,-44.0,-11.0,14.050999999999998,21.226000000000003,-4.150936570265102,4.0004351722223035,5.4,-1.375,3.2150735294117645,-4.602941176470589,-2.200000000000003,-0.18999999999999773,-0.18999999999999773,-1.5,-19.0,96.80000000000013,298.246526,24.20000000000003,-4,5,9,0
St Louis,1387,9,VCU,1433,11,,51.0,46.0,42.0,60.0,71.0,68.5,59.7477666841829,54.1992696922274,34.6820809248555,44.0271257172666,1.9,1.7,21.913,21.117,15.895,19.63,10.875,9.323529411764707,15.34375,18.764705882352942,15.75,10.088235294117647,80.111,80.893,80.111,80.893,45.1,43.8,16.0,0.0,5.0,-18.0,0.7959999999999994,-3.7349999999999994,5.548496991955496,-9.345044792411102,0.19999999999999996,1.5514705882352935,-3.420955882352942,5.661764705882353,2.5,-0.7819999999999965,-0.7819999999999965,1.3000000000000043,16.0,12.5,-2.973059999999997,-45.0,-2,9,11,0
Villanova,1437,8,St Louis,1387,9,,41.0,51.0,35.0,42.0,65.2,71.0,53.7133891213389,59.7477666841829,31.2761506276151,34.6820809248555,3.9,1.9,63.75,21.913,30.123,15.895,9.625,10.875,12.96875,15.34375,6.375,15.75,80.705,80.111,80.705,80.111,45.7,45.1,5.0,16.0,-10.0,-7.0,41.837,14.228000000000002,-6.034377562844,-3.405930297240399,2.0,-1.25,-2.375,-9.375,-5.799999999999997,0.5939999999999941,0.5939999999999941,0.6000000000000014,-11.0,57.99999999999997,595.2568360000001,40.59999999999998,-1,8,9,0
Virginia,1438,3,St Louis,1387,9,,27.0,51.0,16.0,42.0,65.7,71.0,54.6426835196889,59.7477666841829,33.0578512396694,34.6820809248555,7.8,1.9,53.814,21.913,30.582,15.895,10.117647058823529,10.875,14.529411764705882,15.34375,12.235294117647058,15.75,82.109,80.111,82.109,80.111,46.5,45.1,-2.0,16.0,-24.0,-26.0,31.901,14.687000000000001,-5.105083164493998,-1.6242296851861013,5.9,-0.757352941176471,-0.8143382352941178,-3.514705882352942,-5.299999999999997,1.9979999999999905,1.9979999999999905,1.3999999999999986,-18.0,127.19999999999993,468.52998700000006,137.79999999999993,-6,3,9,0
Wisconsin,1458,5,St Louis,1387,9,,11.0,51.0,51.0,42.0,68.7,71.0,54.4634377967711,59.7477666841829,31.9088319088319,34.6820809248555,5.4,1.9,38.623,21.913,38.176,15.895,11.764705882352942,10.875,15.529411764705882,15.34375,7.088235294117647,15.75,82.484,80.111,82.484,80.111,52.6,45.1,-18.0,16.0,-40.0,9.0,16.709999999999997,22.281000000000002,-5.284328887411796,-2.7732490160235983,3.5000000000000004,0.889705882352942,0.18566176470588225,-8.661764705882353,-2.299999999999997,2.3729999999999905,2.3729999999999905,7.5,-34.0,91.99999999999989,372.31550999999996,-20.699999999999974,-4,5,9,0
St Louis,1387,9,Wright St,1460,14,,51.0,117.0,42.0,193.0,71.0,67.2,59.7477666841829,54.4212218649518,34.6820809248555,37.9957127545552,1.9,-6.6,21.913,0.2,15.895,9.832,10.875,7.09375,15.34375,16.5,15.75,4.5625,80.111,79.547,80.111,79.547,45.1,33.7,16.0,1.0,-66.0,-151.0,21.713,6.062999999999999,5.326544819231103,-3.313631829699702,8.5,3.78125,-1.15625,11.1875,3.799999999999997,0.5640000000000072,0.5640000000000072,11.399999999999999,15.0,-250.7999999999998,131.645919,-573.7999999999996,-5,9,14,0
